MaxAbsEStateIndex,qed,SPS,NumRadicalElectrons,MinPartialCharge,BCUT2D_MWHI,Ipc,PEOE_VSA11,PEOE_VSA5,SMR_VSA8,SlogP_VSA9,EState_VSA11,NumBridgeheadAtoms,NumUnspecifiedAtomStereoCenters,fr_ArN,fr_Ar_COO,fr_Ar_NH,fr_N_O,fr_SH,fr_azide,fr_azo,fr_barbitur,fr_benzodiazepine,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_furan,fr_hdrzine,fr_imide,fr_isocyan,fr_isothiocyan,fr_lactone,fr_nitro,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phos_acid,fr_phos_ester,fr_priamide,fr_prisulfonamd,fr_quatN,fr_term_acetylene,fr_tetrazole,fr_thiocyan
12.203384826586486,0.3204058631943119,11.482758620689657,0,-0.5063293690863621,35.49569203659122,1775116.0113894537,5.783244946364939,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
13.622282377169697,0.31826605706711,13.512820512820513,0,-0.4775629021960501,19.142201279978835,495524839.99864864,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12.263018287561938,0.1299619900212243,19.8,0,-0.4792329854324298,16.62053981025379,307698.8966650972,18.16748734424044,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13.38632149069198,0.3141679253973357,13.775,0,-0.4776391216496782,16.47492806415791,717522540.3280709,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13.419998598067613,0.2759846299213985,13.55,0,-0.4571850406788231,16.537829157361315,1640855185.20961,0.0,5.098681808301038,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
11.301883660871756,0.7588998598721172,27.75,0,-0.4864186271806826,16.598026727699093,8954.295789916288,6.103966387748303,0.0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
13.422947005095274,0.3048375967603794,14.8,0,-0.4776391216496782,16.558925561201374,612394750.720657,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
13.34455194336688,0.3539434965681276,13.736842105263158,0,-0.4776391216496782,16.474902150126095,342395333.51404256,5.783244946364939,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13.855540311698944,0.2322945327475172,11.744186046511627,0,-0.4776387278453882,16.365637718244276,3661062207.824661,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13.698241878171531,0.3643602555325023,15.78048780487805,0,-0.3480677438514903,32.22781184535581,1423308259.7992394,9.837253136417502,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13.319860585342187,0.3307589639470145,13.526315789473683,0,-0.4776391216496782,16.53787587576883,342395333.51404256,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
14.151870965845552,0.3541729716131256,12.157894736842104,0,-0.4776391216496782,19.145470163003505,185129647.74833196,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13.40984349605406,0.2064763715121055,19.0,0,-0.4986927267005654,16.549667523417916,403890313.5496023,6.103966387748303,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.18757668808264,0.6863537384810368,31.071428571428573,0,-0.441420522607101,16.597466723415163,1967.0704698222175,0.0,0.0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13.296751017440952,0.3103880430159641,12.026315789473683,0,-0.4776391216496782,16.5235554156833,223987135.9863468,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13.136221635807676,0.3613502278595029,12.257142857142858,0,-0.4776006693200127,35.49569237833679,54469153.01784901,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
13.4619977258325,0.2606734369762197,12.925,0,-0.3705661117135725,35.49569238833276,977493208.6708168,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14.70218174450928,0.2609801688291792,14.136363636363637,0,-0.3386906625284813,32.22774787709369,1514457838.1088672,9.837253136417502,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13.388379103860704,0.3482826030210199,13.76923076923077,0,-0.4776391216496782,16.474909412338665,482863292.3244087,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13.123628851908071,0.3824395849969806,12.11111111111111,0,-0.4776391216496782,16.474903239927198,92509568.51140302,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12.79074654090031,0.1110764596117839,13.774193548387096,0,-0.4797174682643144,16.368361081992383,1698988.3197372872,5.959554568743835,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12.966109246843825,0.4168713087837969,12.264705882352942,0,-0.4776391216496782,16.474900689358396,24072499.71159919,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13.819566917300644,0.2667833702934117,12.225,0,-0.3735130769432521,16.47480389102968,1066164084.9630742,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12.781653631761856,0.8282060133082866,15.44,0,-0.4446756442909612,16.547563700709404,392912.657377635,6.19315609577884,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13.335794603823622,0.2920732023200019,13.685714285714283,0,-0.3608884850202189,32.23327312048214,76673965.033925,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
12.09993898022172,0.6573774290398193,12.0,0,-0.3608884850202813,16.15125133964236,477347.06350668776,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
11.877716757999496,0.6846359971749716,11.833333333333334,0,-0.4446766062136585,16.54742624378398,477347.06350668776,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
12.74388889709649,0.369677294414264,12.64516129032258,0,-0.3608884850202303,32.23327208539288,13977440.257768871,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
13.419793297010164,0.3484637150625631,11.387096774193548,0,-0.3431575409838739,126.91270448120332,10441939.81164354,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14.418018795505162,0.4654387590840232,17.055555555555557,0,-0.3364479024247966,32.22774722096912,53820584.546131626,9.837253136417502,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13.00097808763445,0.6349553127965306,18.363636363636363,0,-0.345512310487894,32.133491745594355,41663155.51935676,5.131558479839333,11.336785877934735,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12.638248818635518,0.6808496184935847,15.655172413793103,0,-0.3424695316946539,16.149678914050494,3932971.0112940217,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13.21943450103488,0.8453215821918817,25.79310344827586,0,-0.3679788280959454,19.14214539972033,7544110.94033853,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.722335441918323,0.7222277438661566,19.6875,0,-0.3764142813772019,16.47400481434575,8163.994003231562,6.19315609577884,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13.489631952317964,0.66935755232632,18.22222222222222,0,-0.3364195784358582,32.22770341406317,689806.9868366938,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13.15640454718113,0.3299084631853965,14.6,0,-0.5079413894397694,16.254773651529632,150691639.5042417,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14.286466197477935,0.3533117147874222,16.194444444444443,0,-0.3689850884049807,19.41338356926239,59816011.1791549,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14.008037271720983,0.4660287648629161,15.971428571428572,0,-0.3689850884049807,19.41336249368963,47074688.38440791,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13.536812046979795,0.2902444792594987,15.894736842105264,0,-0.4628320874236918,16.53167928658272,292086373.32454675,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13.641774015710252,0.6954424473179713,28.08823529411765,0,-0.496386154311871,16.46596561229889,116352668.9857773,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13.748001621945074,0.6233505934107832,13.75,0,-0.3416425054253609,32.13338766252683,1450614.925772531,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12.623263363987569,0.6744028392933011,11.24,0,-0.4967671119422508,32.2333536040209,593888.7612464718,0.0,20.52257688182672,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13.135719627344358,0.6998885250389048,22.266666666666666,0,-0.3679804826028516,32.22774662456625,4828502.914837116,9.837253136417502,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12.774158635676493,0.5414567668226541,11.25,0,-0.2945776457045552,16.160952099757314,581084.105616226,0.0,10.197363616602075,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14.969457230802105,0.3670459410197262,21.857142857142858,0,-0.3467003868009435,79.91873149043832,2821672199.653877,9.837253136417502,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12.722742518724662,0.7098876611994916,15.03448275862069,0,-0.3684841361357308,16.14968353450343,3953880.1856239694,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
11.639780328798189,0.7537314328156747,18.529411764705884,0,-0.3332560225711466,16.161716807480364,11480.723188206131,6.19315609577884,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
12.930376180282805,0.7101605009400488,11.375,0,-0.4573205791557834,32.233336777322826,339677.5600964663,0.0,9.185791003891978,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13.99381486967238,0.1799448394946844,13.568181818181818,0,-0.3896454451377896,32.22783113815027,2874216271.7449727,9.837253136417502,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13.19480730547244,0.7135354205314784,21.5,0,-0.4928675366591983,16.507874570862317,6536325.792630731,11.49902366656781,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12.710001732174351,0.5721672568222387,15.03448275862069,0,-0.340243010998444,16.158274552632093,6027018.532857995,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13.952398545417385,0.3629967948595229,21.76744186046512,0,-0.3467003868009435,79.91873150104011,1911343321.0256224,9.837253136417502,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13.113759220911096,0.3278919096800635,17.323529411764707,0,-0.4960538521841548,16.465750781214005,36985301.33550804,5.783244946364939,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13.275325430047756,0.3957949275507944,14.363636363636363,0,-0.5079666451557731,32.2332729885818,18683470.825105835,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12.93831226743835,0.5578267768859809,21.75,0,-0.4446756392602511,32.22798604303033,15984196.75250715,15.211125949386242,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13.975033897042133,0.494881066283064,16.714285714285715,0,-0.3364195754335821,32.227830878825614,41347452.64585428,21.47169481850929,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13.840343219741218,0.6000975469764932,13.533333333333331,0,-0.3416425054253609,19.41335775329521,2694454.675674269,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12.61366736318035,0.653348607933436,12.678571428571429,0,-0.444675651253073,16.547533117085546,1640609.190702602,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13.360850060333286,0.4651286225081286,15.91891891891892,0,-0.3777717370930241,32.22781154642299,141410548.48380202,9.837253136417502,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12.855623955326632,0.2918880149026859,17.58823529411765,0,-0.4480777821296635,35.495692471384494,18679271.29991713,0.0,11.761884949391115,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12.895658733802671,0.3222759388395738,18.818181818181817,0,-0.7458906787194444,32.23989853298702,12109049.711955544,5.435998371569083,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13.267093455469627,0.4609595742735169,14.4375,0,-0.3448581512196324,32.23327289055724,13111218.56631171,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.970609882842028,0.7948380980749432,20.176470588235293,0,-0.3089733515544544,32.233271315655955,9819.231856535183,6.19315609577884,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12.872039600594343,0.7353173934781416,18.74074074074074,0,-0.3448587679466917,32.233427830335,1752609.1002472632,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12.71868035871756,0.533430692712908,19.33333333333333,0,-0.4354573788202173,16.563586525079554,3241688.625767018,6.103966387748303,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13.877003585728506,0.4015762169189844,13.483870967741936,0,-0.3416425054253609,32.16640840555634,4687369.550051261,0.0,11.761884949391115,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12.46445053329974,0.7223340903524837,11.304347826086955,0,-0.4014902798527435,32.233353419917144,241235.0351730793,0.0,20.52257688182672,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13.71083471644664,0.8000413207429586,21.785714285714285,0,-0.3580379078498203,19.14214600524931,3462332.3290597387,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.12798063825571,0.3737721293789284,10.88888888888889,0,-0.5042393312980921,32.09204685412172,873659.2806681985,28.11048421786037,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13.224365630511464,0.8696706232497625,26.25,0,-0.3679815808029253,16.157672079069084,5334887.252469193,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
13.29134680590173,0.8052117842827204,25.2,0,-0.496765889868993,16.46531585771574,13051018.557419654,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.950230930335096,0.8160176692482422,19.72222222222222,0,-0.3102980775812179,32.23327068982539,16824.973007093755,6.19315609577884,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13.37467971342302,0.2920732023200019,14.457142857142856,0,-0.3608884850202189,32.23327313738074,85182814.23689258,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
14.257746727271597,0.3213236009967714,17.897435897435898,0,-0.3359919965738973,35.539170827499404,459313986.10793287,9.837253136417502,23.20187978046503,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12.055362588708322,0.5081490611314633,10.833333333333334,0,-0.5062772197757504,79.91873120731671,235472.8479036119,5.783244946364939,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13.897759111734755,0.2067560911924697,13.804878048780488,0,-0.3896454451377992,32.22783091818047,455084889.1109825,9.837253136417502,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14.194898525802358,0.368910595959006,21.627906976744185,0,-0.3439174084275427,35.49678840782978,5001774657.619544,9.837253136417502,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13.883369326469246,0.4733694979014058,13.87878787878788,0,-0.3416425054253609,32.233117193193785,8552912.233693838,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13.3522198779522,0.7944277961840339,25.12903225806452,0,-0.3445101353058908,32.13354986759548,24058092.918991607,5.131558479839333,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
12.292832105064248,0.77640000882709,19.42105263157895,0,-0.3089733515328041,79.91976158369599,19995.90353609369,6.19315609577884,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
